id,question,options,answer,notes,Tags,questionPre
220109026,根据资料（1），关于甲公司研发费用的会计处理正确的是{{c1::}}。,支付时，记入“研发支出——费用化支出”科目<br>||支付时，记入“管理费用”科目<br>||期末将“研发支出——费用化支出”科目的余额转入“管理费用”科目<br>||支付时，记入“研发支出——资本化支出”科目<br>,1||3,参考解析：资料（1）会计分录：<br>支付研发费用时：<br>借：研发支出——费用化支出50000<br>贷：银行存款50000<br>期末结转研发费用时：<br>借：管理费用——研发费用50000<br>贷：研发支出——费用化支出50000<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，2019年发生的与无形资产相关的经济业务如下：<br>（1）5月10日，自行研发一项管理用非专利技术，截至5月31日，用银行存款支付研发费用50000元，相关支出不符合资本化条件，经测试该项研发活动完成了研究阶段。<br>（2）6月1日，该项研发活动进入开发阶段，该阶段发生研发人员薪酬500000元，支付其他研发费用100000元，取得经税务机关认证的增值税专用发票注明的增值税税额为13000元，全部符合资本化条件。<br>（3）9月5日，该项研发活动结束，经测试达到预定技术标准，形成一项非专利技术并投入使用，该项非专利技术预计使用年限为5年，采用直线法摊销，预计净残值为零。<br>（4）12月1日，将上述非专利技术出租给乙公司，双方约定的转让期限为2年。月末，甲公司收取当月租金20000元，增值税税额为1200元，款项存入银行。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109027,根据资料（1）至（3），甲公司自行研发非专利技术的入账金额是{{c1::}}元。,663000<br>||650000<br>||613000<br>||600000<br>,4,参考解析：资料（2）会计分录：<br>借：研发支出——资本化支出（500000＋100000）600000<br>应交税费——应交增值税（进项税额）13000<br>贷：应付职工薪酬500000<br>银行存款113000<br>资料（3）会计分录：<br>借：无形资产600000<br>贷：研发支出——资本化支出600000<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，2019年发生的与无形资产相关的经济业务如下：<br>（1）5月10日，自行研发一项管理用非专利技术，截至5月31日，用银行存款支付研发费用50000元，相关支出不符合资本化条件，经测试该项研发活动完成了研究阶段。<br>（2）6月1日，该项研发活动进入开发阶段，该阶段发生研发人员薪酬500000元，支付其他研发费用100000元，取得经税务机关认证的增值税专用发票注明的增值税税额为13000元，全部符合资本化条件。<br>（3）9月5日，该项研发活动结束，经测试达到预定技术标准，形成一项非专利技术并投入使用，该项非专利技术预计使用年限为5年，采用直线法摊销，预计净残值为零。<br>（4）12月1日，将上述非专利技术出租给乙公司，双方约定的转让期限为2年。月末，甲公司收取当月租金20000元，增值税税额为1200元，款项存入银行。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109028,根据资料（1）至（4），甲公司12月份出租非专利技术的账务处理正确的是{{c1::}}。,收取租金时：<br>借：银行存款21200<br>贷：营业外收入20000<br>应交税费——应交增值税（销项税额）1200<br>||计提摊销时：<br>借：管理费用10000<br>贷：累计摊销10000<br>||收取租金时：<br>借：银行存款21200<br>贷：其他业务收入20000<br>应交税费——应交增值税（销项税额）1200<br>||计提摊销时：<br>借：其他业务成本10000<br>贷：累计摊销10000<br>,3||4,参考解析：每月计提的摊销额＝600000÷5÷12＝10000（元）。<br>9月至11月份每月计提摊销额的会计分录：<br>借：管理费用——无形资产摊销10000<br>贷：累计摊销10000<br>资料（4）会计分录：<br>12月份计提摊销额的会计分录：<br>借：其他业务成本10000<br>贷：累计摊销10000<br>12月份收取租金时：<br>借：银行存款21200<br>贷：其他业务收入20000<br>应交税费——应交增值税（销项税额）1200<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，2019年发生的与无形资产相关的经济业务如下：<br>（1）5月10日，自行研发一项管理用非专利技术，截至5月31日，用银行存款支付研发费用50000元，相关支出不符合资本化条件，经测试该项研发活动完成了研究阶段。<br>（2）6月1日，该项研发活动进入开发阶段，该阶段发生研发人员薪酬500000元，支付其他研发费用100000元，取得经税务机关认证的增值税专用发票注明的增值税税额为13000元，全部符合资本化条件。<br>（3）9月5日，该项研发活动结束，经测试达到预定技术标准，形成一项非专利技术并投入使用，该项非专利技术预计使用年限为5年，采用直线法摊销，预计净残值为零。<br>（4）12月1日，将上述非专利技术出租给乙公司，双方约定的转让期限为2年。月末，甲公司收取当月租金20000元，增值税税额为1200元，款项存入银行。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109029,根据资料（1）至（4），年末甲公司该项非专利技术的账面价值是{{c1::}}元。,600000<br>||560000<br>||700000<br>||570000<br>,2,参考解析：该项非专利技术的账面价值＝入账价值－累计摊销－减值准备＝600000－10000×4－0＝560000（元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，2019年发生的与无形资产相关的经济业务如下：<br>（1）5月10日，自行研发一项管理用非专利技术，截至5月31日，用银行存款支付研发费用50000元，相关支出不符合资本化条件，经测试该项研发活动完成了研究阶段。<br>（2）6月1日，该项研发活动进入开发阶段，该阶段发生研发人员薪酬500000元，支付其他研发费用100000元，取得经税务机关认证的增值税专用发票注明的增值税税额为13000元，全部符合资本化条件。<br>（3）9月5日，该项研发活动结束，经测试达到预定技术标准，形成一项非专利技术并投入使用，该项非专利技术预计使用年限为5年，采用直线法摊销，预计净残值为零。<br>（4）12月1日，将上述非专利技术出租给乙公司，双方约定的转让期限为2年。月末，甲公司收取当月租金20000元，增值税税额为1200元，款项存入银行。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109030,根据资料（1）至（4），上述业务对甲公司2019年利润表项目的影响正确的是{{c1::}}。,“研发费用”项目增加80000元<br>||“营业收入”项目增加20000元<br>||“营业成本”项目增加10000元<br>||“营业利润”项目增加70000元<br>,1||2||3,参考解析：选项A，对“研发费用”项目的影响金额应根据“管理费用”科目下的“研发费用”明细科目的发生额以及“管理费用”科目下“无形资产摊销”（自行开发无形资产的摊销）明细科目的发生额分析填列＝50000［资料（1）］＋10000×3［资料（3）］＝80000（元）；选项B，对“营业收入”项目的影响金额＝主营业务收入＋其他业务收入＝0＋20000［资料（4）］＝20000（元）；选项C，对“营业成本”项目的影响金额＝主营业务成本＋其他业务成本＝0＋10000［资料（4）］＝10000（元）；选项D，对“营业利润”项目的影响金额＝20000－10000－80000＝－70000（元）。<br>,不定项选择题突破特训,甲公司为增值税一般纳税人，2019年发生的与无形资产相关的经济业务如下：<br>（1）5月10日，自行研发一项管理用非专利技术，截至5月31日，用银行存款支付研发费用50000元，相关支出不符合资本化条件，经测试该项研发活动完成了研究阶段。<br>（2）6月1日，该项研发活动进入开发阶段，该阶段发生研发人员薪酬500000元，支付其他研发费用100000元，取得经税务机关认证的增值税专用发票注明的增值税税额为13000元，全部符合资本化条件。<br>（3）9月5日，该项研发活动结束，经测试达到预定技术标准，形成一项非专利技术并投入使用，该项非专利技术预计使用年限为5年，采用直线法摊销，预计净残值为零。<br>（4）12月1日，将上述非专利技术出租给乙公司，双方约定的转让期限为2年。月末，甲公司收取当月租金20000元，增值税税额为1200元，款项存入银行。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用元表示）<br>
220109031,根据资料（1），设备N的入账价值是{{c1::}}万元。,120.6<br>||137.72<br>||122<br>||135.6<br>,3,参考解析：设备N的入账价值＝120＋2＝122（万元）。<br>资料（1）会计分录：<br>借：固定资产（120＋2）122<br>应交税费——应交增值税（进项税额）（15.6＋0.12）15.72<br>贷：银行存款137.72<br>,不定项选择题突破特训,某企业为增值税一般纳税人，2019年发生与固定资产有关的经济业务如下：<br>（1）6月28日，购入一台不需要安装的生产设备N并投入使用，取得的增值税专用发票上注明的价款为120万元，增值税税额为15.6万元。购进设备发生保险费2万元，增值税税额为0.12万元，已取得增值税专用发票，全部款项以银行存款支付。该设备预计使用年限为10年，预计净残值为2万元，采用年限平均法计提折旧。<br>（2）9月30日，该企业自行建造的一幢厂房达到预定可使用状态。建造该厂房领用本企业自产产品的实际成本为30万元，分配工程人员薪酬40万元，支付工程费用200万元、增值税税额18万元，已取得增值税专用发票。预计该厂房可使用50年，预计净残值为零，采用年限平均法计提折旧。<br>（3）12月20日，设备N因自然灾害毁损，清理设备N支付拆卸费1万元，取得增值税专用发票注明的增值税税额为0.09万元，全部款项以银行存款支付，已确认应收保险公司赔款50万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109032,根据资料（1），下列各项中，关于设备N计提折旧的会计处理表述正确的是{{c1::}}。,2019年7月开始计提折旧<br>||计提的折旧费计入制造费用<br>||2019年6月开始计提折旧<br>||每月计提折旧额为1万元<br>,1||2||4,参考解析：选项AC，当月增加的固定资产，当月不计提折旧，从下月起计提折旧，本题中6月份增加固定资产，7月份开始计提折旧；选项B，生产车间所使用的固定资产计提的折旧应计入制造费用；选项D，N设备每月计提折旧额＝（122－2）/10/12＝1（万元）。<br>N设备每月计提折旧会计分录：<br>借：制造费用1<br>贷：累计折旧1<br>,不定项选择题突破特训,某企业为增值税一般纳税人，2019年发生与固定资产有关的经济业务如下：<br>（1）6月28日，购入一台不需要安装的生产设备N并投入使用，取得的增值税专用发票上注明的价款为120万元，增值税税额为15.6万元。购进设备发生保险费2万元，增值税税额为0.12万元，已取得增值税专用发票，全部款项以银行存款支付。该设备预计使用年限为10年，预计净残值为2万元，采用年限平均法计提折旧。<br>（2）9月30日，该企业自行建造的一幢厂房达到预定可使用状态。建造该厂房领用本企业自产产品的实际成本为30万元，分配工程人员薪酬40万元，支付工程费用200万元、增值税税额18万元，已取得增值税专用发票。预计该厂房可使用50年，预计净残值为零，采用年限平均法计提折旧。<br>（3）12月20日，设备N因自然灾害毁损，清理设备N支付拆卸费1万元，取得增值税专用发票注明的增值税税额为0.09万元，全部款项以银行存款支付，已确认应收保险公司赔款50万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109033,根据资料（2），下列各项中，该企业自行建造厂房的会计处理正确的是{{c1::}}。,领用企业自产产品：<br>借：在建工程30<br>贷：库存商品30<br>||分配应负担工程人员薪酬：<br>借：在建工程40<br>贷：应付职工薪酬40<br>||工程完工结转固定资产成本：<br>借：固定资产270<br>贷：在建工程270<br>||支付工程费用：<br>借：在建工程218<br>贷：银行存款218<br>,1||2||3,参考解析：资料（2）会计分录：<br>领用企业自产产品：<br>借：在建工程30<br>贷：库存商品30<br>分配应负担工程人员薪酬：<br>借：在建工程40<br>贷：应付职工薪酬40<br>支付工程费用：<br>借：在建工程200<br>应交税费——应交增值税（进项税额）18<br>贷：银行存款218<br>厂房达到预定可使用状态：<br>借：固定资产（30＋40＋200）270<br>贷：在建工程270<br>,不定项选择题突破特训,某企业为增值税一般纳税人，2019年发生与固定资产有关的经济业务如下：<br>（1）6月28日，购入一台不需要安装的生产设备N并投入使用，取得的增值税专用发票上注明的价款为120万元，增值税税额为15.6万元。购进设备发生保险费2万元，增值税税额为0.12万元，已取得增值税专用发票，全部款项以银行存款支付。该设备预计使用年限为10年，预计净残值为2万元，采用年限平均法计提折旧。<br>（2）9月30日，该企业自行建造的一幢厂房达到预定可使用状态。建造该厂房领用本企业自产产品的实际成本为30万元，分配工程人员薪酬40万元，支付工程费用200万元、增值税税额18万元，已取得增值税专用发票。预计该厂房可使用50年，预计净残值为零，采用年限平均法计提折旧。<br>（3）12月20日，设备N因自然灾害毁损，清理设备N支付拆卸费1万元，取得增值税专用发票注明的增值税税额为0.09万元，全部款项以银行存款支付，已确认应收保险公司赔款50万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109034,根据资料（1）和资料（3），下列各项中，设备N毁损的相关会计处理表述正确的是{{c1::}}。,将设备账面价值转入固定资产清理，应借记“固定资产清理”科目116万元<br>||应收保险公司的赔款，应借记“其他应收款”科目50万元<br>||支付的清理费用，应借记“固定资产清理”科目1万元<br>||结转设备毁损净损失，应借记“营业外支出”科目65万元<br>,1||2||3,参考解析：资料（3）会计分录：<br>将N设备账面价值转入固定资产清理：<br>借：固定资产清理（倒挤）116<br>累计折旧（1×6）6<br>贷：固定资产122<br>支付拆卸费：<br>借：固定资产清理1<br>应交税费——应交增值税（进项税额）0.09<br>贷：银行存款1.09<br>确认应收保险公司赔款：<br>借：其他应收款50<br>贷：固定资产清理50<br>结转净损失：<br>借：营业外支出67<br>贷：固定资产清理（116＋1－50）67<br>,不定项选择题突破特训,某企业为增值税一般纳税人，2019年发生与固定资产有关的经济业务如下：<br>（1）6月28日，购入一台不需要安装的生产设备N并投入使用，取得的增值税专用发票上注明的价款为120万元，增值税税额为15.6万元。购进设备发生保险费2万元，增值税税额为0.12万元，已取得增值税专用发票，全部款项以银行存款支付。该设备预计使用年限为10年，预计净残值为2万元，采用年限平均法计提折旧。<br>（2）9月30日，该企业自行建造的一幢厂房达到预定可使用状态。建造该厂房领用本企业自产产品的实际成本为30万元，分配工程人员薪酬40万元，支付工程费用200万元、增值税税额18万元，已取得增值税专用发票。预计该厂房可使用50年，预计净残值为零，采用年限平均法计提折旧。<br>（3）12月20日，设备N因自然灾害毁损，清理设备N支付拆卸费1万元，取得增值税专用发票注明的增值税税额为0.09万元，全部款项以银行存款支付，已确认应收保险公司赔款50万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109035,根据资料（1）至资料（3），上述业务导致年末资产负债表“固定资产”项目期末余额增加的金额是{{c1::}}万元。,270<br>||384.65<br>||268.65<br>||392<br>,3,参考解析：厂房于9月30日达到预定可使用状态，所以2019年只计提10月、11月和12月的折旧，即厂房2019年折旧额＝270/50/12×3＝1.35（万元）。上述业务导致年末资产负债表“固定资产”项目期末余额增加的金额＝122［资料（1）］－122［资料（3）］＋270［资料（2）］－1.35［资料（2）］＝268.65（万元）。<br>,不定项选择题突破特训,某企业为增值税一般纳税人，2019年发生与固定资产有关的经济业务如下：<br>（1）6月28日，购入一台不需要安装的生产设备N并投入使用，取得的增值税专用发票上注明的价款为120万元，增值税税额为15.6万元。购进设备发生保险费2万元，增值税税额为0.12万元，已取得增值税专用发票，全部款项以银行存款支付。该设备预计使用年限为10年，预计净残值为2万元，采用年限平均法计提折旧。<br>（2）9月30日，该企业自行建造的一幢厂房达到预定可使用状态。建造该厂房领用本企业自产产品的实际成本为30万元，分配工程人员薪酬40万元，支付工程费用200万元、增值税税额18万元，已取得增值税专用发票。预计该厂房可使用50年，预计净残值为零，采用年限平均法计提折旧。<br>（3）12月20日，设备N因自然灾害毁损，清理设备N支付拆卸费1万元，取得增值税专用发票注明的增值税税额为0.09万元，全部款项以银行存款支付，已确认应收保险公司赔款50万元。<br>要求：根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109036,根据资料（1），该办公楼计提折旧的会计处理表述正确的是{{c1::}}。,月折旧额为1.6万元<br>||预计净残值为40万元<br>||年折旧率为2%<br>||2021年2月开始计提折旧<br>,1||2||4,参考解析：选项A，月折旧额＝1000×（1－4%）/50×1/12＝1.6（万元）；选项B，预计净残值＝固定资产入账价值×预计净残值率＝1000×4%＝40（万元）；选项C，年折旧率＝（1－预计净残值率）/预计使用寿命×100%＝（1－4%）/50×100%＝1.92%；选项D，当月增加的固定资产，当月不计提折旧，从下月起计提折旧；即1月不计提折旧，从2月开始计提折旧。<br>每月折旧额会计分录：<br>借：管理费用1.6<br>贷：累计折旧1.6<br>,不定项选择题突破特训 、 使用权资产的后续计量,甲公司为增值税一般纳税人，2021年发生部分经济业务如下：<br>（1）2021年1月5日，甲公司外购一栋办公楼，支付价款1000万元，增值税专用发票上注明的增值税税额为90万元，当日投入使用，预计可使用50年，预计净残值率4%，采用年限平均法计提折旧。<br>（2）2021年12月31日，甲公司将1月购入的办公楼租赁给乙公司使用，租赁期为3年，每年年末收取租金60万元。甲公司采用公允价值模式对该项投资性房地产进行后续计量。当日该办公楼的公允价值为1300万元。<br>（3）2021年1月1日，甲公司与丙公司签订了一份厂房的租赁合同，约定每年的租赁付款额为30万元，于每年年末支付一次；不可撤销租赁期为5年，合同约定在第5年年末，甲公司有权选择以每年30万元的租金续租2年。甲公司确定租赁内含报酬率为4%，在租赁开始时选择续租2年。甲公司采用实际利率法计算各年的实际利息。已知（P/A，4%，7）＝6.00。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109037,根据资料（2），甲公司将该办公楼对外出租时的会计处理正确的是{{c1::}}。,投资性房地产按照转换日的账面价值计量<br>||转换日公允价值与账面价值的差额应计入公允价值变动损益<br>||转换日公允价值与账面价值的差额应计入其他综合收益<br>||投资性房地产按照转换日的公允价值计量<br>,3||4,参考解析：选项AD，自用房地产或存货转换为采用公允价值模式计量的投资性房地产，该项投资性房地产应当按照转换日的公允价值计量。选项BC，转换日的公允价值小于原账面价值的，其差额计入当期损益（公允价值变动损益）；转换日的公允价值大于原账面价值的，其差额作为其他综合收益核算。<br>,不定项选择题突破特训 、 使用权资产的后续计量,甲公司为增值税一般纳税人，2021年发生部分经济业务如下：<br>（1）2021年1月5日，甲公司外购一栋办公楼，支付价款1000万元，增值税专用发票上注明的增值税税额为90万元，当日投入使用，预计可使用50年，预计净残值率4%，采用年限平均法计提折旧。<br>（2）2021年12月31日，甲公司将1月购入的办公楼租赁给乙公司使用，租赁期为3年，每年年末收取租金60万元。甲公司采用公允价值模式对该项投资性房地产进行后续计量。当日该办公楼的公允价值为1300万元。<br>（3）2021年1月1日，甲公司与丙公司签订了一份厂房的租赁合同，约定每年的租赁付款额为30万元，于每年年末支付一次；不可撤销租赁期为5年，合同约定在第5年年末，甲公司有权选择以每年30万元的租金续租2年。甲公司确定租赁内含报酬率为4%，在租赁开始时选择续租2年。甲公司采用实际利率法计算各年的实际利息。已知（P/A，4%，7）＝6.00。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109038,根据资料（3），甲公司租入厂房时应确认使用权资产的成本为{{c1::}}万元。,210<br>||180<br>||150<br>||60<br>,2,参考解析：使用权资产的成本＝30×（P/A，4%，7）＝30×6＝180（万元）。<br>借：使用权资产180<br>租赁负债——未确认融资费用30<br>贷：租赁负债——租赁付款额（30×7）210<br>,不定项选择题突破特训 、 使用权资产的后续计量,甲公司为增值税一般纳税人，2021年发生部分经济业务如下：<br>（1）2021年1月5日，甲公司外购一栋办公楼，支付价款1000万元，增值税专用发票上注明的增值税税额为90万元，当日投入使用，预计可使用50年，预计净残值率4%，采用年限平均法计提折旧。<br>（2）2021年12月31日，甲公司将1月购入的办公楼租赁给乙公司使用，租赁期为3年，每年年末收取租金60万元。甲公司采用公允价值模式对该项投资性房地产进行后续计量。当日该办公楼的公允价值为1300万元。<br>（3）2021年1月1日，甲公司与丙公司签订了一份厂房的租赁合同，约定每年的租赁付款额为30万元，于每年年末支付一次；不可撤销租赁期为5年，合同约定在第5年年末，甲公司有权选择以每年30万元的租金续租2年。甲公司确定租赁内含报酬率为4%，在租赁开始时选择续租2年。甲公司采用实际利率法计算各年的实际利息。已知（P/A，4%，7）＝6.00。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109039,根据资料（3），甲公司当年应确认财务费用的金额是{{c1::}}万元。,1.2<br>||6<br>||7.2<br>||8.4<br>,3,参考解析：当年应确认财务费用的金额＝180×4%＝7.2（万元）。<br>借：财务费用7.2<br>贷：租赁负债——未确认融资费用7.2<br>,不定项选择题突破特训 、 使用权资产的后续计量,甲公司为增值税一般纳税人，2021年发生部分经济业务如下：<br>（1）2021年1月5日，甲公司外购一栋办公楼，支付价款1000万元，增值税专用发票上注明的增值税税额为90万元，当日投入使用，预计可使用50年，预计净残值率4%，采用年限平均法计提折旧。<br>（2）2021年12月31日，甲公司将1月购入的办公楼租赁给乙公司使用，租赁期为3年，每年年末收取租金60万元。甲公司采用公允价值模式对该项投资性房地产进行后续计量。当日该办公楼的公允价值为1300万元。<br>（3）2021年1月1日，甲公司与丙公司签订了一份厂房的租赁合同，约定每年的租赁付款额为30万元，于每年年末支付一次；不可撤销租赁期为5年，合同约定在第5年年末，甲公司有权选择以每年30万元的租金续租2年。甲公司确定租赁内含报酬率为4%，在租赁开始时选择续租2年。甲公司采用实际利率法计算各年的实际利息。已知（P/A，4%，7）＝6.00。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109040,根据资料（1）至（3），导致甲公司2021年利润总额减少的金额是{{c1::}}万元。,26<br>||25.2<br>||26.4<br>||24.8<br>,4,参考解析：根据资料（1）和资料（2）确认固定资产折旧总额＝1.6×11＝17.6（万元），计入管理费用；根据资料（2），对利润无影响；根据资料（3）确认财务费用7.2万元；因此，利润总额减少额＝17.6＋7.2＝24.8（万元）。<br>,不定项选择题突破特训 、 使用权资产的后续计量,甲公司为增值税一般纳税人，2021年发生部分经济业务如下：<br>（1）2021年1月5日，甲公司外购一栋办公楼，支付价款1000万元，增值税专用发票上注明的增值税税额为90万元，当日投入使用，预计可使用50年，预计净残值率4%，采用年限平均法计提折旧。<br>（2）2021年12月31日，甲公司将1月购入的办公楼租赁给乙公司使用，租赁期为3年，每年年末收取租金60万元。甲公司采用公允价值模式对该项投资性房地产进行后续计量。当日该办公楼的公允价值为1300万元。<br>（3）2021年1月1日，甲公司与丙公司签订了一份厂房的租赁合同，约定每年的租赁付款额为30万元，于每年年末支付一次；不可撤销租赁期为5年，合同约定在第5年年末，甲公司有权选择以每年30万元的租金续租2年。甲公司确定租赁内含报酬率为4%，在租赁开始时选择续租2年。甲公司采用实际利率法计算各年的实际利息。已知（P/A，4%，7）＝6.00。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109041,根据资料（1），10月1日，甲公司处置持有的A公司普通股时应确认投资收益金额为{{c1::}}万元。,25.3<br>||23.5<br>||26.5<br>||22.3<br>,2,参考解析：处置时应确认投资收益金额＝（20×5－1.5）－5×15＝23.5（万元）。<br>3月1日<br>借：交易性金融资产——成本（15×5）75<br>投资收益1.2<br>贷：其他货币资金76.2<br>5月5日<br>借：应收股利（0.6×5）3<br>贷：投资收益3<br>5月20日<br>借：其他货币资金3<br>贷：应收股利3<br>10月1日<br>借：其他货币资金（20×5－1.5）98.5<br>贷：交易性金融资产——成本75<br>投资收益23.5<br>,不定项选择题突破特训 、 采用权益法下长期股权投资的会计处理,甲公司2021年度发生与股权投资相关的交易或事项如下：<br>（1）3月1日，甲公司从证券交易所购入以每股15元价格的A公司普通股5万股，另支付相关交易费用1.2万元，将其作为交易性金融资产核算。5月5日，A公司宣告分配现金股利每股0.6元；5月20日，甲公司实际收到该现金股利。10月1日，甲公司以每股20元的价格将其全部出售，另支付相关税费1.5万元。<br>（2）7月1日，甲公司支付买价840万元取得B公司40%的股权，另支付相关税费6万元。甲公司取得B公司股权后准备长期持有，并对B公司施加重大影响。B公司2021年7月1日的所有者权益的账面价值为2000万元，可辨认净资产的公允价值为2200万元。<br>（3）B公司2021年下半年实现净利润500万元，宣告并分配现金股利100万元。<br>假定甲公司与被投资企业的会计政策、会计期间一致。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109042,根据资料（2），7月1日，甲公司购入B公司股权的入账价值为{{c1::}}万元。,800<br>||834<br>||846<br>||880<br>,4,参考解析：长期股权投资的初始投资成本＝840＋6＝846（万元），应享有被投资单位可辨认净资产公允价值份额＝2200×40%＝880（万元），后者大，因此需调整，调整后长期股权投资的入账价值为880万元。<br>借：长期股权投资——投资成本846<br>贷：银行存款846<br>借：长期股权投资——投资成本（880－846）34<br>贷：营业外收入34<br>,不定项选择题突破特训 、 采用权益法下长期股权投资的会计处理,甲公司2021年度发生与股权投资相关的交易或事项如下：<br>（1）3月1日，甲公司从证券交易所购入以每股15元价格的A公司普通股5万股，另支付相关交易费用1.2万元，将其作为交易性金融资产核算。5月5日，A公司宣告分配现金股利每股0.6元；5月20日，甲公司实际收到该现金股利。10月1日，甲公司以每股20元的价格将其全部出售，另支付相关税费1.5万元。<br>（2）7月1日，甲公司支付买价840万元取得B公司40%的股权，另支付相关税费6万元。甲公司取得B公司股权后准备长期持有，并对B公司施加重大影响。B公司2021年7月1日的所有者权益的账面价值为2000万元，可辨认净资产的公允价值为2200万元。<br>（3）B公司2021年下半年实现净利润500万元，宣告并分配现金股利100万元。<br>假定甲公司与被投资企业的会计政策、会计期间一致。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109043,根据资料（3），B公司实现净利润500万元，对甲公司2021年度损益的影响金额为{{c1::}}万元。,500<br>||352<br>||338.4<br>||200<br>,4,参考解析：会计处理如下：<br>借：长期股权投资——损益调整（500×40%）200<br>贷：投资收益200<br>,不定项选择题突破特训 、 采用权益法下长期股权投资的会计处理,甲公司2021年度发生与股权投资相关的交易或事项如下：<br>（1）3月1日，甲公司从证券交易所购入以每股15元价格的A公司普通股5万股，另支付相关交易费用1.2万元，将其作为交易性金融资产核算。5月5日，A公司宣告分配现金股利每股0.6元；5月20日，甲公司实际收到该现金股利。10月1日，甲公司以每股20元的价格将其全部出售，另支付相关税费1.5万元。<br>（2）7月1日，甲公司支付买价840万元取得B公司40%的股权，另支付相关税费6万元。甲公司取得B公司股权后准备长期持有，并对B公司施加重大影响。B公司2021年7月1日的所有者权益的账面价值为2000万元，可辨认净资产的公允价值为2200万元。<br>（3）B公司2021年下半年实现净利润500万元，宣告并分配现金股利100万元。<br>假定甲公司与被投资企业的会计政策、会计期间一致。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
220109044,根据资料（3），B公司宣告并分配现金股利100万元时，甲公司的会计处理正确的是{{c1::}}。,借：应收股利40<br>贷：投资收益40<br>||借：应收股利40<br>贷：长期股权投资——损益调整40<br>||借：应收股利40<br>贷：长期股权投资——投资成本40<br>||借：银行存款40<br>贷：应收股利40<br>,2||4,参考解析：被投资单位宣告分配现金股利时，甲公司会计处理为：<br>借：应收股利40<br>贷：长期股权投资——损益调整40<br>被投资单位发放现金股利时，甲公司按应享有的份额：<br>借：银行存款40<br>贷：应收股利40<br>,不定项选择题突破特训 、 采用权益法下长期股权投资的会计处理,甲公司2021年度发生与股权投资相关的交易或事项如下：<br>（1）3月1日，甲公司从证券交易所购入以每股15元价格的A公司普通股5万股，另支付相关交易费用1.2万元，将其作为交易性金融资产核算。5月5日，A公司宣告分配现金股利每股0.6元；5月20日，甲公司实际收到该现金股利。10月1日，甲公司以每股20元的价格将其全部出售，另支付相关税费1.5万元。<br>（2）7月1日，甲公司支付买价840万元取得B公司40%的股权，另支付相关税费6万元。甲公司取得B公司股权后准备长期持有，并对B公司施加重大影响。B公司2021年7月1日的所有者权益的账面价值为2000万元，可辨认净资产的公允价值为2200万元。<br>（3）B公司2021年下半年实现净利润500万元，宣告并分配现金股利100万元。<br>假定甲公司与被投资企业的会计政策、会计期间一致。<br>要求：<br>根据上述资料，不考虑其他因素，分析回答下列小题。（答案中的金额单位用万元表示）<br>
